t,group,first_shot_rate,immun_gain,immun_loss,rel_inf_prob_mult,pS_mult,hosp_mult,dnh_mult,dh_mult,first_shot_cumu,jnj_first_shot_rate,mrna_first_shot_rate
411,0-19,384.0,80.5,0.0,0.9978181169262494,0.99982983417012,0.999914902604391,0.999914902604391,1.0,6721.0,37.0,347.0
411,20-39,5219.0,2205.1,0.0,0.9167818258714052,0.9931873015518906,0.9965702851629978,0.9965702851629978,1.0,211467.0,668.0,4551.0
411,40-64,15507.0,3681.72,0.0,0.8990803499595106,0.9911504630640566,0.9955357247634301,0.9955357247634301,1.0,350468.0,2060.0,13447.0
411,65+,3270.0,8921.5,0.0,0.43959026088086195,0.9000154045665859,0.9444539532734093,0.9444539532734093,1.0,594825.0,393.0,2877.0
412,0-19,394.0,81.2,0.0,0.9977644488947492,0.999823598295362,0.9999117835861552,0.9999117835861552,1.0,7115.0,23.0,371.0
412,20-39,6387.0,2324.9,0.0,0.9154027744741732,0.9929968664295272,0.9964737383333072,0.9964737383333072,1.0,217854.0,461.0,5926.0
412,40-64,20436.0,3621.8,0.0,0.8971771074897411,0.990879185226144,0.9953976151129996,0.9953976151129996,1.0,370904.0,1850.0,18586.0
412,65+,4283.0,9763.800000000001,0.0,0.4263773313232957,0.8933302343880476,0.9402965658690462,0.9402965658690462,1.0,599108.0,466.0,3817.0
413,0-19,620.0,100.60000000000001,0.0,0.9976979586980875,0.9998164982027423,0.9999082322618263,0.9999082322618263,0.9999999999999999,7735.0,21.0,599.0
413,20-39,6637.0,2900.2200000000003,0.0,0.9136824628722635,0.9928068441427305,0.9963773638851772,0.9963773638851772,1.0,224491.0,363.0,6274.0
413,40-64,19952.0,4423.46,0.0,0.8948525956626587,0.9905998831221181,0.9952553412139242,0.9952553412139242,1.0,390856.0,982.0,18970.0
413,65+,3425.0,11082.000000000002,0.0,0.41138053854210926,0.886767205843662,0.9361541600714647,0.9361541600714647,1.0,602533.0,234.0,3191.0
414,0-19,136.0,120.10000000000001,0.0,0.9976185802426297,0.999809229072787,0.999904596336148,0.999904596336148,1.0,7871.0,11.0,125.0
414,20-39,1466.0,3036.8,0.0,0.9118811366719478,0.9926237686511733,0.9962844777740665,0.9962844777740665,1.0,225957.0,96.0,1370.0
414,40-64,2896.0,4999.700000000001,0.0,0.8922252718523692,0.9903032483585568,0.9951041503410618,0.9951041503410618,1.0,393752.0,251.0,2645.0
414,65+,382.0,12351.7,0.0,0.3946655154961446,0.8790461870207383,0.9312016736064812,0.9312016736064812,1.0,602915.0,52.0,330.0
415,0-19,31.0,64.4,0.0,0.9975760159417847,0.9998083596279825,0.9999041614474553,0.9999041614474553,1.0,7902.0,1.0,30.0
415,20-39,355.0,1202.8,0.0,0.9111676767293307,0.9926182533334508,0.996281678962804,0.996281678962804,1.0,226312.0,13.0,342.0
415,40-64,790.0,2170.6600000000003,0.0,0.8910845980715337,0.9902810048436487,0.995092809460742,0.995092809460742,0.9999999999999999,394542.0,28.0,762.0
415,65+,103.0,3909.5,0.0,0.3893749577107224,0.8780344149727799,0.9305462388789162,0.9305462388789162,1.0,603018.0,11.0,92.0
416,0-19,132.0,55.900000000000006,0.0,0.9975390695999022,0.9998083194017604,0.9999041413266324,0.9999041413266324,1.0,8034.0,14.0,118.0
416,20-39,1802.0,1759.68,0.0,0.9101238945612026,0.9926207628579264,0.9962829524536504,0.9962829524536504,1.0,228114.0,230.0,1572.0
416,40-64,4019.0,3216.8000000000006,0.0,0.8893941815999575,0.9902456343138017,0.9950747747083188,0.9950747747083188,1.0,398561.0,567.0,3452.0
416,65+,805.0,9893.500000000002,0.0,0.37598651073538686,0.8726970772633746,0.9270635103214593,0.9270635103214593,1.0,603823.0,133.0,672.0
417,0-19,385.0,94.60000000000001,0.0,0.9974765450213317,0.999804199214544,0.9999020804345441,0.9999020804345441,1.0,8419.0,6.0,379.0
417,20-39,5152.0,2317.8,0.0,0.9087490546418494,0.9925958263035077,0.9962702977887457,0.9962702977887457,1.0,233266.0,236.0,4916.0
417,40-64,15283.0,4386.26,0.0,0.8870892182349315,0.9901560926002185,0.995029113352254,0.995029113352254,1.0,413844.0,697.0,14586.0
417,65+,2862.0,9631.5,0.0,0.3629526170634867,0.866931494711878,0.9232531600825351,0.9232531600825351,1.0,606685.0,176.0,2686.0
418,0-19,512.0,130.2,0.0,0.9973904911087538,0.9997982845973724,0.9998991219500296,0.9998991219500296,1.0,8931.0,21.0,491.0
418,20-39,6091.0,3550.7,0.0,0.9066429004863367,0.9926099318096927,0.9962774560512234,0.9962774560512234,1.0,239357.0,279.0,5812.0
418,40-64,14574.0,6415.02,0.0,0.8837181490128815,0.9901818769714105,0.9950422628120507,0.9950422628120507,1.0,428418.0,678.0,13896.0
418,65+,3201.0,8378.560000000001,0.0,0.35161427307099996,0.8622451575498855,0.9201185177765729,0.9201185177765729,1.0,609886.0,172.0,3029.0
419,0-19,607.0,142.48,0.0,0.9972963208978158,0.9997908032312929,0.9998953797294238,0.9998953797294238,1.0,9538.0,9.0,598.0
419,20-39,7788.0,3264.58,0.0,0.9047064629576794,0.9924854672114828,0.9962142857317448,0.9962142857317448,1.0,247145.0,240.0,7548.0
419,40-64,19534.0,6258.240000000001,0.0,0.8804291202719128,0.9899058270645323,0.9949014478652979,0.9949014478652979,1.0,447952.0,647.0,18887.0
419,65+,3865.0,9701.800000000001,0.0,0.33848524544020087,0.8537451747392658,0.9143451526356208,0.9143451526356208,1.0,613751.0,116.0,3749.0
420,0-19,725.0,252.3,0.0,0.9971295666570831,0.9997693254053018,0.999884636091128,0.999884636091128,1.0,10263.0,21.0,704.0
420,20-39,10348.0,5194.7,0.0,0.9016251440651676,0.9920787719187306,0.9960077625358572,0.9960077625358572,1.0,257493.0,366.0,9982.0
420,40-64,21978.0,16359.020000000002,0.0,0.8718325159238515,0.988464882467355,0.9941651353845512,0.9941651353845512,1.0,469930.0,710.0,21268.0
420,65+,2847.0,9233.119999999999,0.0,0.3259904622454863,0.846209354300739,0.9091296705019615,0.9091296705019615,0.9999999999999999,616598.0,117.0,2730.0
421,0-19,746.0,192.38000000000002,0.0,0.9970024157223539,0.9997505286218421,0.9998752331851718,0.9998752331851718,1.0,11009.0,21.0,725.0
421,20-39,8183.0,4149.900000000001,0.0,0.8991631734138299,0.9916957595054968,0.9958131108180578,0.9958131108180578,0.9999999999999999,265676.0,336.0,7847.0
421,40-64,19478.0,12741.2,0.0,0.865137062570318,0.9871441391159608,0.9934883567785996,0.9934883567785996,1.0,489408.0,822.0,18656.0
421,65+,3021.0,5857.02,0.0,0.31806440961461946,0.8408474369739747,0.9053618076075843,0.9053618076075843,1.0,619619.0,154.0,2867.0
422,0-19,288.0,127.98,0.0,0.9969178290884696,0.9997405561283775,0.9998702443998935,0.9998702443998935,1.0,11297.0,3.0,285.0
422,20-39,4317.0,2161.82,0.0,0.8978808555113119,0.9915883794083343,0.9957585119156577,0.9957585119156577,1.0,269993.0,22.0,4295.0
422,40-64,7696.0,6205.320000000001,0.0,0.8618761899206657,0.9866136196866263,0.9932159965936688,0.9932159965936688,1.0,497104.0,53.0,7643.0
422,65+,833.0,3194.6400000000003,0.0,0.3137412410448226,0.8394817841146714,0.9043944616054932,0.9043944616054932,1.0,620452.0,12.0,821.0
423,0-19,1143.0,287.12,0.0,0.9967280610440812,0.9997180009152719,0.9998589606846782,0.9998589606846782,1.0,12440.0,3.0,1140.0
423,20-39,7780.0,3227.6000000000004,0.0,0.8959663532575782,0.9913849017323544,0.9956550184229195,0.9956550184229195,1.0,277773.0,73.0,7707.0
423,40-64,16345.0,10219.82,0.0,0.8565053655798878,0.985823953574715,0.9928100517471294,0.9928100517471294,1.0,513449.0,190.0,16155.0
423,65+,2222.0,4757.040000000001,0.0,0.30730285077095043,0.8361907206983851,0.9020502887398693,0.9020502887398693,1.0,622674.0,41.0,2181.0
424,0-19,1520.0,432.65999999999997,0.0,0.9964421003235283,0.999683647467361,0.9998417736783829,0.9998417736783829,1.0,13960.0,130.0,1390.0
424,20-39,12204.0,4017.88,0.0,0.8935830838576425,0.9910897241342678,0.9955048086723352,0.9955048086723352,1.0,289977.0,2561.0,9643.0
424,40-64,19835.0,12652.920000000002,0.0,0.8498559562114449,0.9847727286049597,0.9922686367358022,0.9922686367358022,0.9999999999999999,533284.0,1503.0,18332.0
424,65+,2696.0,5193.8,0.0,0.3002743051702532,0.8321396493128805,0.8991393146416434,0.8991393146416434,1.0,625370.0,103.0,2593.0
425,0-19,942.0,310.02000000000004,0.0,0.9962371968367586,0.9996590420246545,0.9998294628663315,0.9998294628663315,0.9999999999999999,14902.0,39.0,903.0
425,20-39,11087.0,4449.58,0.0,0.8909437447393599,0.990807198897502,0.9953609536180564,0.9953609536180564,1.0,301064.0,1066.0,10021.0
425,40-64,20169.0,12720.5,0.0,0.8431713806311526,0.9837836822802407,0.99175818931954,0.99175818931954,0.9999999999999999,553453.0,708.0,19461.0
425,65+,2084.0,3298.78,0.0,0.29581020842862504,0.8296722852490209,0.8973524138510567,0.8973524138510567,0.9999999999999999,627454.0,147.0,1937.0
426,0-19,983.0,313.98,0.0,0.9960296760420487,0.9996324215134265,0.9998161431748998,0.9998161431748998,0.9999999999999999,15885.0,16.0,967.0
426,20-39,11788.0,5104.360000000001,0.0,0.8879160124541111,0.9903474228725884,0.995126671254713,0.995126671254713,0.9999999999999999,312852.0,277.0,11511.0
426,40-64,22202.0,16176.500000000002,0.0,0.834670689866277,0.9822776684174339,0.9909789603528711,0.9909789603528711,0.9999999999999999,575655.0,551.0,21651.0
426,65+,2373.0,3586.36,0.0,0.2909569420724859,0.8252111021066679,0.8940944338684268,0.8940944338684268,1.0,629827.0,124.0,2249.0
427,0-19,1304.0,497.36000000000007,0.0,0.9957009527397465,0.9995915965565018,0.9997957148474911,0.9997957148474911,1.0,17189.0,10.0,1294.0
427,20-39,12590.0,5394.420000000001,0.0,0.8847154434893815,0.9898957257092145,0.9948962936052955,0.9948962936052955,1.0,325442.0,168.0,12422.0
427,40-64,22306.0,16008.94,0.0,0.8262577044325087,0.980843226415005,0.9902345384720588,0.9902345384720588,1.0,597961.0,444.0,21862.0
427,65+,2121.0,3391.6400000000003,0.0,0.2863671818966707,0.8223308438240088,0.8919722168331954,0.8919722168331954,1.0,631948.0,84.0,2037.0
428,0-19,853.0,111.96000000000001,0.0,0.9956269543061655,0.9995835868535804,0.999791706690718,0.999791706690718,1.0,18042.0,3.0,850.0
428,20-39,10369.0,1268.06,0.0,0.8839632735402335,0.98982071607654,0.994858016326528,0.994858016326528,1.0,335811.0,61.0,10308.0
428,40-64,21725.0,2477.3599999999997,0.0,0.8249558609389673,0.9806796588700673,0.9901495146987175,0.9901495146987175,1.0,619686.0,104.0,21621.0
428,65+,1801.0,997.72,0.0,0.28501701043902355,0.822950911518425,0.8924303466929139,0.8924303466929139,1.0,633749.0,18.0,1783.0
429,0-19,535.0,34.16,0.0,0.9956043767205,0.9995846263004243,0.9997922268467089,0.9997922268467089,1.0,18577.0,2.0,533.0
429,20-39,6316.0,529.1800000000001,0.0,0.8836493820101088,0.9898755609370397,0.9948860041289552,0.9948860041289552,1.0,342127.0,47.0,6269.0
429,40-64,10383.0,1053.1000000000001,0.0,0.8244021139664828,0.9807504266682386,0.9901863038708251,0.9901863038708251,1.0,630069.0,55.0,10328.0
429,65+,637.0,1046.3600000000001,0.0,0.2836010165665708,0.8243176336374556,0.8934376997448708,0.8934376997448708,1.0,634386.0,8.0,629.0
430,0-19,937.0,113.64,0.0,0.9955292679138535,0.9995785003188999,0.9997891612910013,0.9997891612910013,1.0,19514.0,6.0,931.0
430,20-39,8837.0,1699.6600000000003,0.0,0.8826400271907248,0.989829252177259,0.9948623725756895,0.9948623725756895,1.0,350964.0,64.0,8773.0
430,40-64,15053.0,3587.8200000000006,0.0,0.8225149937229468,0.9805679805389111,0.9900914470762091,0.9900914470762091,1.0,645122.0,160.0,14893.0
430,65+,1425.0,1827.7800000000002,0.0,0.28112756070033745,0.8252335860160027,0.8941109420741583,0.8941109420741583,1.0,635811.0,47.0,1378.0
431,0-19,1087.0,319.35999999999996,0.0,0.9953181912815886,0.9995566169655336,0.9997782101449079,0.9997782101449079,1.0,20601.0,24.0,1063.0
431,20-39,10349.0,4432.860000000001,0.0,0.8800106058062637,0.9895564965509841,0.994723139363232,0.994723139363232,1.0,361313.0,250.0,10099.0
431,40-64,16915.0,12658.84,0.0,0.8158624734164562,0.9795643133281947,0.9895689918498702,0.9895689918498702,1.0,662037.0,438.0,16477.0
431,65+,1593.0,3535.76,0.0,0.2763427691424953,0.8238572674513984,0.8930987566004612,0.8930987566004612,1.0,637404.0,88.0,1505.0
432,0-19,1320.0,424.46,0.0,0.9950354691491435,0.9995268528666784,0.9997633144462479,0.9997633144462479,1.0,21921.0,200.0,1120.0
432,20-39,12622.0,5261.340000000001,0.0,0.8768506093889857,0.9892267388245247,0.994554705836057,0.994554705836057,1.0,373935.0,717.0,11905.0
432,40-64,18265.0,12279.42,0.0,0.8093500294015176,0.9786359777622521,0.9890847962249464,0.9890847962249464,1.0,680302.0,527.0,17738.0
432,65+,1851.0,3946.8400000000006,0.0,0.270996321847791,0.8222393060044971,0.8919045266400032,0.8919045266400032,1.0,639255.0,118.0,1733.0
433,0-19,1567.0,493.20000000000005,0.0,0.994708186688081,0.9994885509716734,0.9997441446288557,0.9997441446288557,1.0,23488.0,65.0,1502.0
433,20-39,16138.0,6452.360000000001,0.0,0.8729496894479939,0.9887030989547027,0.9942870103991578,0.9942870103991578,1.0,390073.0,1003.0,15135.0
433,40-64,21334.0,15974.36,0.0,0.8008508205361848,0.9772076904362883,0.9883380422673834,0.9883380422673834,1.0,701636.0,1353.0,19981.0
433,65+,2063.0,3718.36,0.0,0.26560716576584864,0.8179125312180706,0.8886876885779236,0.8886876885779236,1.0,641318.0,192.0,1871.0
434,0-19,2274.0,625.86,0.0,0.9942683599855916,0.9994485928315074,0.999724144306947,0.999724144306947,1.0,25762.0,73.0,2201.0
434,20-39,18012.0,9342.66,0.0,0.8668950908997081,0.9881278702405951,0.9939926146620506,0.9939926146620506,1.0,408085.0,1191.0,16821.0
434,40-64,21626.0,21983.740000000005,0.0,0.7872878873630229,0.9761591619996031,0.9877884473513723,0.9877884473513723,1.0,723262.0,2173.0,19453.0
434,65+,1956.0,4081.26,0.0,0.2591222505203272,0.8156222833389895,0.8869711382171864,0.8869711382171864,1.0,643274.0,299.0,1657.0
435,0-19,2020.0,675.12,0.0,0.9937793992749528,0.999413671197768,0.9997066636073083,0.9997066636073083,1.0,27782.0,102.0,1918.0
435,20-39,17232.0,8202.720000000001,0.0,0.861231661534793,0.9878179691749104,0.9938338685844798,0.9938338685844798,1.0,425317.0,1589.0,15643.0
435,40-64,21470.0,21590.320000000003,0.0,0.7732144555621943,0.9755343300948044,0.9874603747144306,0.9874603747144306,1.0,744732.0,2056.0,19414.0
435,65+,1471.0,5166.28,0.0,0.2499677383559011,0.8124477913783812,0.8845758394496822,0.8845758394496822,1.0,644745.0,192.0,1279.0
436,0-19,425.0,271.64,0.0,0.9935832862416185,0.9994038168705084,0.9997017306120771,0.9997017306120771,1.0,28207.0,28.0,397.0
436,20-39,3119.0,4471.46,0.0,0.8582066459493591,0.9877165500118403,0.993781895226919,0.993781895226919,1.0,428436.0,487.0,2632.0
436,40-64,2529.0,9281.02,0.0,0.7671192556029729,0.9754738383398334,0.9874285907544645,0.9874285907544645,1.0,747261.0,355.0,2174.0
436,65+,189.0,1881.8000000000002,0.0,0.24697549793087017,0.8125840390144857,0.8846790288836984,0.8846790288836984,1.0,644934.0,37.0,152.0
437,0-19,2603.0,960.4200000000001,0.0,0.992930188598187,0.9993379055593873,0.9996687334499526,0.9996687334499526,1.0,30810.0,207.0,2396.0
437,20-39,17037.0,7033.38,0.0,0.8537743442699284,0.9873148793307432,0.9935759498135713,0.9935759498135713,1.0,445473.0,3391.0,13646.0
437,40-64,18554.0,15042.8,0.0,0.7585796255628723,0.9745311859737684,0.9869327865578859,0.9869327865578859,1.0,765815.0,4267.0,14287.0
437,65+,1717.0,3322.2000000000007,0.0,0.24190630590642503,0.8111234927997871,0.8835710536824297,0.8835710536824297,1.0,646651.0,515.0,1202.0
438,0-19,2587.0,1249.42,0.0,0.992088697657972,0.9992431356504667,0.999621281186465,0.999621281186465,1.0,33397.0,306.0,2281.0
438,20-39,16695.0,10314.32,0.0,0.8474358327960239,0.9864916623607844,0.9931533442427234,0.9931533442427234,1.0,462168.0,3563.0,13132.0
438,40-64,16449.0,18555.68,0.0,0.7481558390783216,0.9734954002804272,0.9863868901116853,0.9863868901116853,1.0,782264.0,3121.0,13328.0
438,65+,1644.0,3418.18,0.0,0.23682512402599326,0.8086389771377562,0.8816770967808267,0.8816770967808267,1.0,648295.0,289.0,1355.0
439,0-19,2908.0,789.8800000000001,0.0,0.9915504971893682,0.9991878329168147,0.9995935863826452,0.9995935863826452,1.0,36305.0,702.0,2206.0
439,20-39,20632.0,9522.02,0.0,0.8415261802666755,0.9857652014385817,0.9927798229534556,0.9927798229534556,0.9999999999999999,482800.0,7123.0,13509.0
439,40-64,18997.0,18412.38,0.0,0.7377657369060776,0.9722470867541504,0.9857274382078619,0.9857274382078619,1.0,801261.0,5478.0,13519.0
439,65+,2141.0,2344.98,0.0,0.23330075592929506,0.806117548164014,0.8797430645955009,0.8797430645955009,1.0,650436.0,501.0,1640.0
440,0-19,3870.0,812.72,0.0,0.9910033079864243,0.9991279937715595,0.9995636163565246,0.9995636163565246,1.0,40175.0,339.0,3531.0
440,20-39,22560.0,9873.44,0.0,0.8354891157023471,0.984927071237348,0.9923482005912803,0.9923482005912803,1.0,505360.0,5264.0,17296.0
440,40-64,20865.0,19443.86,0.0,0.7269064296047795,0.970608165814829,0.9848590629976328,0.9848590629976328,1.0,822126.0,4398.0,16467.0
440,65+,1973.0,2447.7599999999998,0.0,0.2295721001734875,0.8027219213112814,0.8771192903474866,0.8771192903474866,1.0,652409.0,476.0,1497.0
441,0-19,3900.0,1088.22,0.0,0.990274903255442,0.9990529609310577,0.9995260315989356,0.9995260315989356,1.0,44075.0,405.0,3495.0
441,20-39,20898.0,10622.14,0.0,0.8290463138001826,0.9840618000550461,0.9919018297712286,0.9919018297712286,1.0,526258.0,5384.0,15514.0
441,40-64,19900.0,19558.68,0.0,0.7162878311349197,0.9690422036080867,0.984026600556381,0.984026600556381,1.0,842026.0,4530.0,15370.0
441,65+,2116.0,2261.7200000000003,0.0,0.22630241502223394,0.8000544526101432,0.8750425382062791,0.8750425382062791,1.0,654525.0,537.0,1579.0
442,0-19,4597.0,739.9,0.0,0.9897810780532781,0.9990134778836373,0.9995062518483472,0.9995062518483472,1.0,48672.0,269.0,4328.0
442,20-39,18676.0,8783.279999999999,0.0,0.8237987886366023,0.9833776353115072,0.9915483309302499,0.9915483309302499,1.0,544934.0,2338.0,16338.0
442,40-64,20150.0,18921.56,0.0,0.7062575678034728,0.9675278319571566,0.9832190005443269,0.9832190005443269,1.0,862176.0,2544.0,17606.0
442,65+,1733.0,1953.72,0.0,0.22361208620787648,0.7980574793237035,0.8734787118044253,0.8734787118044253,1.0,656258.0,327.0,1406.0
443,0-19,2018.0,463.14000000000004,0.0,0.9894745357748322,0.9989890586469158,0.9994940178051333,0.9994940178051333,0.9999999999999999,50690.0,39.0,1979.0
443,20-39,11671.0,5510.680000000001,0.0,0.8205249518200999,0.9830186285730362,0.991362640069388,0.991362640069388,1.0,556605.0,518.0,11153.0
443,40-64,10237.0,9663.56,0.0,0.7011696916860707,0.9670190431989664,0.9829471006631212,0.9829471006631212,1.0,872413.0,404.0,9833.0
443,65+,816.0,804.1000000000001,0.0,0.22251410770300883,0.7975577603358248,0.8730861576853484,0.8730861576853484,1.0,657074.0,38.0,778.0
444,0-19,2698.0,795.94,0.0,0.9889423630457269,0.9989397869538317,0.9994693308545647,0.9994693308545647,1.0,53388.0,247.0,2451.0
444,20-39,19512.0,7818.840000000001,0.0,0.8157970399835338,0.9825216322745776,0.9911053522124702,0.9911053522124702,1.0,576117.0,3661.0,15851.0
444,40-64,17746.0,14286.840000000002,0.0,0.6934653590216941,0.9662892937410484,0.9825566181487748,0.9825566181487748,1.0,890159.0,2739.0,15007.0
444,65+,1815.0,1610.88,0.0,0.2202153843655526,0.7958767508765444,0.8717620228894467,0.8717620228894467,1.0,658889.0,391.0,1424.0
445,0-19,3291.0,930.46,0.0,0.9883247709029381,0.9988860997207646,0.9994424287816465,0.9994424287816465,1.0,56679.0,3.0,3288.0
445,20-39,17603.0,9041.52,0.0,0.810341527129332,0.9818960595585049,0.9907811319409738,0.9907811319409738,1.0,593720.0,18.0,17585.0
445,40-64,14720.0,15869.52,0.0,0.684884246304316,0.9653749211871704,0.9820665121638704,0.9820665121638704,1.0,904879.0,26.0,14694.0
445,65+,1721.0,1707.9,0.0,0.21774696261492538,0.7937338640121621,0.8700659343515944,0.8700659343515944,1.0,660610.0,5.0,1716.0
446,0-19,3328.0,1055.62,0.0,0.9876179126969178,0.9987944488028689,0.9993964968474864,0.9993964968474864,1.0,60007.0,1.0,3327.0
446,20-39,14053.0,10335.1,0.0,0.804101872684058,0.9808770944678928,0.9902521398246735,0.9902521398246735,1.0,607773.0,4.0,14049.0
446,40-64,11690.0,15290.880000000001,0.0,0.6766137964847451,0.9637072369025517,0.9811702342227413,0.9811702342227413,1.0,916569.0,8.0,11682.0
446,65+,1251.0,1621.1200000000001,0.0,0.2153995490948065,0.7905801689526537,0.8675530709777467,0.8675530709777467,1.0,661861.0,1.0,1250.0
447,0-19,3274.0,1253.98,0.0,0.9867851857726841,0.9986875782529441,0.9993429267692746,0.9993429267692746,1.0,63281.0,0.0,3274.0
447,20-39,16029.0,12976.980000000001,0.0,0.7963104132052965,0.979482285197645,0.9895262450825159,0.9895262450825159,1.0,623802.0,0.0,16029.0
447,40-64,12956.0,17419.820000000003,0.0,0.6672353482437651,0.9615691417328133,0.9800165913197195,0.9800165913197195,1.0,929525.0,1.0,12955.0
447,65+,1480.0,1716.2400000000002,0.0,0.21297343015435252,0.7869675524763815,0.8646497896557102,0.8646497896557102,1.0,663341.0,1.0,1479.0
448,0-19,3176.0,1835.9,0.0,0.9855626121526367,0.9985366571645414,0.9992672563270668,0.9992672563270668,0.9999999999999999,66457.0,0.0,3176.0
448,20-39,12246.0,14663.580000000002,0.0,0.787469192446151,0.9779439485634617,0.988723253787225,0.988723253787225,1.0,636048.0,2.0,12244.0
448,40-64,11769.0,17852.980000000003,0.0,0.6576074258931992,0.9594025136275088,0.9788423076884635,0.9788423076884635,1.0,941294.0,0.0,11769.0
448,65+,1289.0,1674.38,0.0,0.21060306539749213,0.7835372463435287,0.8618682425968767,0.8618682425968767,0.9999999999999999,664630.0,0.0,1289.0
449,0-19,3534.0,1654.7400000000002,0.0,0.984459773761488,0.9984100088422059,0.9992037383721555,0.9992037383721555,0.9999999999999999,69991.0,0.0,3534.0
449,20-39,11713.0,14296.660000000002,0.0,0.7788573608032415,0.9765388178078136,0.9879875834097137,0.9879875834097137,1.0,647761.0,0.0,11713.0
449,40-64,11254.0,18938.6,0.0,0.6473701695723983,0.9576196690717659,0.9778720444572144,0.9778720444572144,1.0,952548.0,0.0,11254.0
449,65+,1183.0,1529.4,0.0,0.2083958492904874,0.7812642008761539,0.8600116331462881,0.8600116331462881,1.0,665813.0,0.0,1183.0
450,0-19,1288.0,387.34000000000003,0.0,0.9842024580222801,0.9983966054630302,0.9991970152301218,0.9991970152301218,1.0,71279.0,0.0,1288.0
450,20-39,5219.0,3024.0599999999995,0.0,0.7770549787676266,0.9764453082866589,0.9879385504167807,0.9879385504167807,1.0,652980.0,0.0,5219.0
450,40-64,5101.0,3401.26,0.0,0.6455644381945419,0.9578488057373812,0.9779969479472443,0.9779969479472443,1.0,957649.0,0.0,5101.0
450,65+,555.0,457.56000000000006,0.0,0.20776593527642975,0.7814623562905825,0.8601739150003563,0.8601739150003563,1.0,666368.0,0.0,555.0
451,0-19,2173.0,2115.3800000000006,0.0,0.9828030178353674,0.9982300168176446,0.9991134392111359,0.9991134392111359,1.0,73452.0,0.0,2173.0
451,20-39,10328.0,13962.220000000001,0.0,0.7687444872644316,0.9749948399019291,0.9871767731095962,0.9871767731095962,1.0,663308.0,0.0,10328.0
451,40-64,8280.0,16271.320000000002,0.0,0.6369480226362783,0.9563103196456312,0.977157163602209,0.977157163602209,1.0,965929.0,1.0,8279.0
451,65+,1011.0,1705.92,0.0,0.2054207681627372,0.7788850290637542,0.8580567332241362,0.8580567332241362,1.0,667379.0,0.0,1011.0
452,0-19,2006.0,2190.76,0.0,0.9812983565817694,0.9980789775065195,0.9990376400381262,0.9990376400381262,1.0,75458.0,0.0,2006.0
452,20-39,11052.0,15699.300000000001,0.0,0.7584295932839384,0.9739248923915942,0.9866133888700723,0.9866133888700723,1.0,674360.0,0.0,11052.0
452,40-64,9302.0,15931.220000000001,0.0,0.6280549437902891,0.9552612855265915,0.9765829961125525,0.9765829961125525,1.0,975231.0,1.0,9301.0
452,65+,1324.0,1621.9,0.0,0.20313392642071676,0.7762054965430095,0.8558406862269687,0.8558406862269687,1.0,668703.0,0.0,1324.0
453,0-19,2061.0,2328.7000000000003,0.0,0.9797422216053483,0.9978760551589374,0.9989357672077199,0.9989357672077199,1.0,77519.0,1.0,2060.0
453,20-39,7321.0,17060.600000000002,0.0,0.7478924993578979,0.9719975221770845,0.9855953964984421,0.9855953964984421,1.0,681681.0,3.0,7318.0
453,40-64,6931.0,16806.04,0.0,0.6189778781826025,0.9535729931097249,0.9756562910098414,0.9756562910098414,1.0,982162.0,2.0,6929.0
453,65+,989.0,2035.2,0.0,0.20024848502891907,0.7724544014869518,0.8527126014978814,0.8527126014978814,1.0,669692.0,1.0,988.0
454,0-19,2154.0,3088.5600000000004,0.0,0.9776939005489077,0.9976056337951997,0.9987999435229274,0.9987999435229274,1.0,79673.0,0.0,2154.0
454,20-39,10929.0,17939.980000000003,0.0,0.7371426724140487,0.96969244177224,0.9843725923178442,0.9843725923178442,0.9999999999999999,692610.0,1.0,10928.0
454,40-64,10361.0,17237.3,0.0,0.6097286389698591,0.9512247203081048,0.9743618523307002,0.9743618523307002,1.0,992523.0,0.0,10361.0
454,65+,1490.0,1683.14,0.0,0.1978600136949597,0.7685721601989028,0.8494429984679611,0.8494429984679611,1.0,671182.0,0.0,1490.0
455,0-19,1947.0,3184.5,0.0,0.9755847865671297,0.997356938279384,0.9986749669956798,0.9986749669956798,0.9999999999999999,81620.0,0.0,1947.0
455,20-39,9756.0,16856.3,0.0,0.7270783198457295,0.9676009668460059,0.9832580607791237,0.9832580607791237,0.9999999999999999,702366.0,0.0,9756.0
455,40-64,9277.0,17220.98,0.0,0.6005250864047277,0.9492389950228436,0.9732622631163953,0.9732622631163953,0.9999999999999999,1001800.0,0.0,9277.0
455,65+,1340.0,1896.2000000000003,0.0,0.19521894343115567,0.7645804132301297,0.8460465487369138,0.8460465487369138,1.0,672522.0,0.0,1340.0
456,0-19,1666.0,3781.1,0.0,0.9730844114857519,0.9970727134954714,0.998532059665806,0.998532059665806,0.9999999999999999,83286.0,1.0,1665.0
456,20-39,6922.0,15621.7,0.0,0.7177881792713431,0.9659110588207139,0.9823539958115267,0.9823539958115267,1.0,709288.0,9.0,6913.0
456,40-64,6763.0,17671.920000000002,0.0,0.591202487909644,0.9473215028071179,0.9721960828310219,0.9721960828310219,0.9999999999999999,1008563.0,16.0,6747.0
456,65+,884.0,1612.8799999999999,0.0,0.19302022577737843,0.761456187395642,0.8433634025483241,0.8433634025483241,1.0,673406.0,3.0,881.0
457,0-19,1429.0,1700.68,0.0,0.9719594978205623,0.9969612049148677,0.9984759712463477,0.9984759712463477,1.0,84715.0,0.0,1429.0
